Participant,ContrastNum,X,Y,Z,Correlation
abs13ins20024_04204,Con5,56,38,32,1.00
abs13ins20024_04204,Con5,59,38,32,0.97
abs13ins20024_04204,Con5,62,38,32,0.91
abs13ins20024_04204,Con5,65,38,32,1.00
abs13ins20024_04204,Con5,68,38,32,0.99
abs13ins20024_04204,Con5,71,38,32,0.97
abs13ins20024_04204,Con5,74,38,32,0.99
abs13ins20024_04204,Con5,77,38,32,0.61
abs13ins20024_04204,Con5,2,41,32,0.99
abs13ins20024_04204,Con5,5,41,32,0.98
abs13ins20024_04204,Con5,8,41,32,0.98
abs13ins20024_04204,Con5,11,41,32,0.97
abs13ins20024_04204,Con5,14,41,32,0.92
abs13ins20024_04204,Con5,17,41,32,0.46
abs13ins20024_04204,Con5,20,41,32,0.75
abs13ins20024_04204,Con5,23,41,32,0.94
abs13ins20024_04204,Con5,26,41,32,1.00
abs13ins20024_04204,Con5,29,41,32,0.98
abs13ins20024_04204,Con5,32,41,32,1.00
abs13ins20024_04204,Con5,35,41,32,0.99
abs13ins20024_04204,Con5,38,41,32,1.00
abs13ins20024_04204,Con5,41,41,32,0.84
abs13ins20024_04204,Con5,44,41,32,0.88
abs13ins20024_04204,Con5,47,41,32,0.95
abs13ins20024_04204,Con5,50,41,32,0.99
abs13ins20024_04204,Con5,53,41,32,0.98
abs13ins20024_04204,Con5,56,41,32,0.95
abs13ins20024_04204,Con5,59,41,32,0.98
abs13ins20024_04204,Con5,62,41,32,0.96
abs13ins20024_04204,Con5,65,41,32,0.99
abs13ins20024_04204,Con5,68,41,32,0.98
abs13ins20024_04204,Con5,71,41,32,0.95
abs13ins20024_04204,Con5,74,41,32,0.95
abs13ins20024_04204,Con5,77,41,32,0.84
abs13ins20024_04204,Con5,2,44,32,0.98
abs13ins20024_04204,Con5,5,44,32,0.99
abs13ins20024_04204,Con5,8,44,32,0.98
abs13ins20024_04204,Con5,11,44,32,0.98
abs13ins20024_04204,Con5,14,44,32,0.99
abs13ins20024_04204,Con5,17,44,32,0.92
abs13ins20024_04204,Con5,20,44,32,0.95
abs13ins20024_04204,Con5,23,44,32,0.95
abs13ins20024_04204,Con5,26,44,32,0.92
abs13ins20024_04204,Con5,29,44,32,0.99
abs13ins20024_04204,Con5,32,44,32,1.00
abs13ins20024_04204,Con5,35,44,32,0.98
abs13ins20024_04204,Con5,38,44,32,0.98
abs13ins20024_04204,Con5,41,44,32,0.95
abs13ins20024_04204,Con5,44,44,32,0.98
abs13ins20024_04204,Con5,47,44,32,0.97
abs13ins20024_04204,Con5,50,44,32,0.99
abs13ins20024_04204,Con5,53,44,32,0.92
abs13ins20024_04204,Con5,56,44,32,0.93
abs13ins20024_04204,Con5,59,44,32,0.96
abs13ins20024_04204,Con5,62,44,32,0.96
abs13ins20024_04204,Con5,65,44,32,0.99
abs13ins20024_04204,Con5,68,44,32,0.93
abs13ins20024_04204,Con5,71,44,32,0.64
abs13ins20024_04204,Con5,74,44,32,0.98
abs13ins20024_04204,Con5,77,44,32,0.99
abs13ins20024_04204,Con5,2,47,32,0.99
abs13ins20024_04204,Con5,5,47,32,1.00
abs13ins20024_04204,Con5,8,47,32,0.98
abs13ins20024_04204,Con5,11,47,32,0.99
abs13ins20024_04204,Con5,14,47,32,0.99
abs13ins20024_04204,Con5,17,47,32,1.00
abs13ins20024_04204,Con5,20,47,32,0.98
abs13ins20024_04204,Con5,23,47,32,0.72
abs13ins20024_04204,Con5,26,47,32,0.99
abs13ins20024_04204,Con5,29,47,32,0.99
abs13ins20024_04204,Con5,32,47,32,0.99
abs13ins20024_04204,Con5,35,47,32,0.99
abs13ins20024_04204,Con5,38,47,32,0.97
abs13ins20024_04204,Con5,41,47,32,0.97
abs13ins20024_04204,Con5,44,47,32,0.99
abs13ins20024_04204,Con5,47,47,32,0.99
abs13ins20024_04204,Con5,50,47,32,0.99
abs13ins20024_04204,Con5,53,47,32,0.98
abs13ins20024_04204,Con5,56,47,32,0.77
abs13ins20024_04204,Con5,59,47,32,0.98
abs13ins20024_04204,Con5,62,47,32,0.99
abs13ins20024_04204,Con5,65,47,32,0.96
abs13ins20024_04204,Con5,68,47,32,0.87
abs13ins20024_04204,Con5,71,47,32,0.96
abs13ins20024_04204,Con5,74,47,32,0.99
abs13ins20024_04204,Con5,77,47,32,0.97
abs13ins20024_04204,Con5,2,50,32,0.99
abs13ins20024_04204,Con5,5,50,32,0.99
abs13ins20024_04204,Con5,8,50,32,0.99
abs13ins20024_04204,Con5,11,50,32,0.97
abs13ins20024_04204,Con5,14,50,32,0.99
abs13ins20024_04204,Con5,17,50,32,0.99
abs13ins20024_04204,Con5,20,50,32,0.95
abs13ins20024_04204,Con5,23,50,32,0.87
abs13ins20024_04204,Con5,26,50,32,0.95
abs13ins20024_04204,Con5,29,50,32,0.99
abs13ins20024_04204,Con5,32,50,32,0.98
abs13ins20024_04204,Con5,35,50,32,0.98
abs13ins20024_04204,Con5,38,50,32,0.94
abs13ins20024_04204,Con5,41,50,32,0.97
abs13ins20024_04204,Con5,44,50,32,0.78
abs13ins20024_04204,Con5,47,50,32,0.99
abs13ins20024_04204,Con5,50,50,32,0.99
abs13ins20024_04204,Con5,53,50,32,0.99
abs13ins20024_04204,Con5,56,50,32,0.82
abs13ins20024_04204,Con5,59,50,32,0.94
abs13ins20024_04204,Con5,62,50,32,0.99
abs13ins20024_04204,Con5,65,50,32,1.00
abs13ins20024_04204,Con5,68,50,32,0.55
abs13ins20024_04204,Con5,71,50,32,0.97
abs13ins20024_04204,Con5,74,50,32,0.99
abs13ins20024_04204,Con5,5,53,32,0.83
abs13ins20024_04204,Con5,8,53,32,0.97
abs13ins20024_04204,Con5,11,53,32,0.80
abs13ins20024_04204,Con5,14,53,32,0.95
abs13ins20024_04204,Con5,17,53,32,0.93
abs13ins20024_04204,Con5,20,53,32,0.95
abs13ins20024_04204,Con5,23,53,32,0.99
abs13ins20024_04204,Con5,26,53,32,0.96
abs13ins20024_04204,Con5,29,53,32,0.85
abs13ins20024_04204,Con5,32,53,32,0.95
abs13ins20024_04204,Con5,35,53,32,0.97
abs13ins20024_04204,Con5,38,53,32,0.57
abs13ins20024_04204,Con5,41,53,32,0.87
abs13ins20024_04204,Con5,44,53,32,0.76
abs13ins20024_04204,Con5,47,53,32,0.92
abs13ins20024_04204,Con5,50,53,32,0.98
abs13ins20024_04204,Con5,53,53,32,0.98
abs13ins20024_04204,Con5,56,53,32,0.98
abs13ins20024_04204,Con5,59,53,32,0.60
abs13ins20024_04204,Con5,62,53,32,0.90
abs13ins20024_04204,Con5,65,53,32,0.95
abs13ins20024_04204,Con5,68,53,32,0.92
abs13ins20024_04204,Con5,71,53,32,0.99
abs13ins20024_04204,Con5,74,53,32,0.98
abs13ins20024_04204,Con5,5,56,32,0.98
abs13ins20024_04204,Con5,8,56,32,0.96
abs13ins20024_04204,Con5,11,56,32,0.97
abs13ins20024_04204,Con5,14,56,32,0.46
abs13ins20024_04204,Con5,17,56,32,0.97
abs13ins20024_04204,Con5,20,56,32,0.88
abs13ins20024_04204,Con5,23,56,32,0.99
abs13ins20024_04204,Con5,26,56,32,0.97
abs13ins20024_04204,Con5,29,56,32,0.92
abs13ins20024_04204,Con5,32,56,32,0.99
abs13ins20024_04204,Con5,35,56,32,0.97
abs13ins20024_04204,Con5,38,56,32,0.98
abs13ins20024_04204,Con5,41,56,32,0.99
abs13ins20024_04204,Con5,44,56,32,0.97
abs13ins20024_04204,Con5,47,56,32,0.89
abs13ins20024_04204,Con5,50,56,32,0.86
abs13ins20024_04204,Con5,53,56,32,0.88
abs13ins20024_04204,Con5,56,56,32,0.99
abs13ins20024_04204,Con5,59,56,32,0.98
abs13ins20024_04204,Con5,62,56,32,0.93
abs13ins20024_04204,Con5,65,56,32,0.96
abs13ins20024_04204,Con5,68,56,32,0.96
abs13ins20024_04204,Con5,71,56,32,0.93
abs13ins20024_04204,Con5,74,56,32,0.94
abs13ins20024_04204,Con5,5,59,32,0.88
abs13ins20024_04204,Con5,8,59,32,0.48
abs13ins20024_04204,Con5,11,59,32,0.95
abs13ins20024_04204,Con5,14,59,32,0.86
abs13ins20024_04204,Con5,17,59,32,0.94
abs13ins20024_04204,Con5,20,59,32,0.99
abs13ins20024_04204,Con5,23,59,32,0.98
abs13ins20024_04204,Con5,26,59,32,0.82
abs13ins20024_04204,Con5,29,59,32,0.98
abs13ins20024_04204,Con5,32,59,32,0.92
abs13ins20024_04204,Con5,35,59,32,0.96
abs13ins20024_04204,Con5,38,59,32,0.99
abs13ins20024_04204,Con5,41,59,32,0.99
abs13ins20024_04204,Con5,44,59,32,0.81
abs13ins20024_04204,Con5,47,59,32,0.91
abs13ins20024_04204,Con5,50,59,32,0.87
abs13ins20024_04204,Con5,53,59,32,0.86
abs13ins20024_04204,Con5,56,59,32,0.97
abs13ins20024_04204,Con5,59,59,32,0.99
abs13ins20024_04204,Con5,62,59,32,0.89
abs13ins20024_04204,Con5,65,59,32,0.99
abs13ins20024_04204,Con5,68,59,32,0.96
abs13ins20024_04204,Con5,71,59,32,0.94
abs13ins20024_04204,Con5,74,59,32,0.96
abs13ins20024_04204,Con5,2,62,32,0.98
abs13ins20024_04204,Con5,5,62,32,0.94
abs13ins20024_04204,Con5,8,62,32,0.57
abs13ins20024_04204,Con5,11,62,32,0.93
abs13ins20024_04204,Con5,14,62,32,0.95
abs13ins20024_04204,Con5,17,62,32,0.95
abs13ins20024_04204,Con5,20,62,32,0.99
abs13ins20024_04204,Con5,23,62,32,0.98
abs13ins20024_04204,Con5,26,62,32,0.97
abs13ins20024_04204,Con5,29,62,32,0.99
abs13ins20024_04204,Con5,32,62,32,0.96
abs13ins20024_04204,Con5,35,62,32,0.77
abs13ins20024_04204,Con5,38,62,32,0.97
abs13ins20024_04204,Con5,41,62,32,0.85
abs13ins20024_04204,Con5,44,62,32,0.47
abs13ins20024_04204,Con5,47,62,32,0.84
abs13ins20024_04204,Con5,50,62,32,0.89
abs13ins20024_04204,Con5,53,62,32,0.94
abs13ins20024_04204,Con5,56,62,32,0.80
abs13ins20024_04204,Con5,59,62,32,0.99
abs13ins20024_04204,Con5,62,62,32,0.89
abs13ins20024_04204,Con5,65,62,32,0.96
abs13ins20024_04204,Con5,68,62,32,0.90
abs13ins20024_04204,Con5,71,62,32,0.93
abs13ins20024_04204,Con5,5,65,32,0.97
abs13ins20024_04204,Con5,8,65,32,0.42
abs13ins20024_04204,Con5,11,65,32,0.71
abs13ins20024_04204,Con5,14,65,32,0.93
abs13ins20024_04204,Con5,17,65,32,0.96
abs13ins20024_04204,Con5,20,65,32,0.99
abs13ins20024_04204,Con5,23,65,32,0.99
abs13ins20024_04204,Con5,26,65,32,0.99
abs13ins20024_04204,Con5,29,65,32,0.98
abs13ins20024_04204,Con5,32,65,32,0.98
abs13ins20024_04204,Con5,35,65,32,0.91
abs13ins20024_04204,Con5,38,65,32,0.95
abs13ins20024_04204,Con5,41,65,32,0.86
abs13ins20024_04204,Con5,44,65,32,0.20
abs13ins20024_04204,Con5,47,65,32,0.77
abs13ins20024_04204,Con5,50,65,32,0.88
abs13ins20024_04204,Con5,53,65,32,0.90
abs13ins20024_04204,Con5,56,65,32,0.38
abs13ins20024_04204,Con5,59,65,32,0.98
abs13ins20024_04204,Con5,62,65,32,0.96
abs13ins20024_04204,Con5,65,65,32,0.64
abs13ins20024_04204,Con5,68,65,32,0.96
abs13ins20024_04204,Con5,71,65,32,0.97
abs13ins20024_04204,Con5,5,68,32,0.93
abs13ins20024_04204,Con5,8,68,32,0.97
abs13ins20024_04204,Con5,11,68,32,0.85
abs13ins20024_04204,Con5,14,68,32,0.91
abs13ins20024_04204,Con5,17,68,32,0.91
abs13ins20024_04204,Con5,20,68,32,0.93
abs13ins20024_04204,Con5,23,68,32,0.99
abs13ins20024_04204,Con5,26,68,32,0.98
abs13ins20024_04204,Con5,29,68,32,0.97
abs13ins20024_04204,Con5,32,68,32,0.98
abs13ins20024_04204,Con5,35,68,32,0.99
abs13ins20024_04204,Con5,38,68,32,0.99
abs13ins20024_04204,Con5,41,68,32,0.99
abs13ins20024_04204,Con5,44,68,32,0.96
abs13ins20024_04204,Con5,47,68,32,0.86
abs13ins20024_04204,Con5,50,68,32,0.99
abs13ins20024_04204,Con5,53,68,32,0.97
abs13ins20024_04204,Con5,56,68,32,0.76
abs13ins20024_04204,Con5,59,68,32,0.94
abs13ins20024_04204,Con5,62,68,32,0.93
abs13ins20024_04204,Con5,65,68,32,0.69
abs13ins20024_04204,Con5,68,68,32,0.86
abs13ins20024_04204,Con5,71,68,32,0.96
abs13ins20024_04204,Con5,5,71,32,0.96
abs13ins20024_04204,Con5,8,71,32,0.99
abs13ins20024_04204,Con5,11,71,32,0.95
abs13ins20024_04204,Con5,14,71,32,0.65
abs13ins20024_04204,Con5,17,71,32,0.87
abs13ins20024_04204,Con5,20,71,32,0.82
abs13ins20024_04204,Con5,23,71,32,0.97
abs13ins20024_04204,Con5,26,71,32,0.99
abs13ins20024_04204,Con5,29,71,32,0.99
abs13ins20024_04204,Con5,32,71,32,0.99
abs13ins20024_04204,Con5,35,71,32,1.00
abs13ins20024_04204,Con5,38,71,32,0.97
abs13ins20024_04204,Con5,41,71,32,0.99
abs13ins20024_04204,Con5,44,71,32,1.00
abs13ins20024_04204,Con5,47,71,32,0.98
abs13ins20024_04204,Con5,50,71,32,0.98
abs13ins20024_04204,Con5,53,71,32,0.99
abs13ins20024_04204,Con5,56,71,32,0.93
abs13ins20024_04204,Con5,59,71,32,0.90
abs13ins20024_04204,Con5,62,71,32,0.95
abs13ins20024_04204,Con5,65,71,32,0.97
abs13ins20024_04204,Con5,68,71,32,0.99
abs13ins20024_04204,Con5,71,71,32,0.89
abs13ins20024_04204,Con5,5,74,32,0.99
abs13ins20024_04204,Con5,8,74,32,0.97
abs13ins20024_04204,Con5,11,74,32,0.97
abs13ins20024_04204,Con5,14,74,32,0.91
abs13ins20024_04204,Con5,17,74,32,0.73
abs13ins20024_04204,Con5,20,74,32,0.96
abs13ins20024_04204,Con5,23,74,32,0.91
abs13ins20024_04204,Con5,26,74,32,0.99
abs13ins20024_04204,Con5,29,74,32,0.96
abs13ins20024_04204,Con5,32,74,32,0.97
abs13ins20024_04204,Con5,35,74,32,0.99
abs13ins20024_04204,Con5,38,74,32,0.98
abs13ins20024_04204,Con5,41,74,32,1.00
abs13ins20024_04204,Con5,44,74,32,0.98
abs13ins20024_04204,Con5,47,74,32,0.95
abs13ins20024_04204,Con5,50,74,32,0.97
abs13ins20024_04204,Con5,53,74,32,0.98
abs13ins20024_04204,Con5,56,74,32,0.91
abs13ins20024_04204,Con5,59,74,32,0.91
abs13ins20024_04204,Con5,62,74,32,0.94
abs13ins20024_04204,Con5,65,74,32,0.98
abs13ins20024_04204,Con5,68,74,32,1.00
abs13ins20024_04204,Con5,71,74,32,1.00
abs13ins20024_04204,Con5,8,77,32,0.98
abs13ins20024_04204,Con5,11,77,32,0.99
abs13ins20024_04204,Con5,14,77,32,0.96
abs13ins20024_04204,Con5,17,77,32,0.96
abs13ins20024_04204,Con5,20,77,32,0.97
abs13ins20024_04204,Con5,23,77,32,0.89
abs13ins20024_04204,Con5,26,77,32,0.95
abs13ins20024_04204,Con5,29,77,32,0.97
abs13ins20024_04204,Con5,32,77,32,0.98
abs13ins20024_04204,Con5,35,77,32,0.99
abs13ins20024_04204,Con5,38,77,32,0.99
abs13ins20024_04204,Con5,41,77,32,0.98
abs13ins20024_04204,Con5,44,77,32,0.95
abs13ins20024_04204,Con5,47,77,32,0.94
abs13ins20024_04204,Con5,50,77,32,0.92
abs13ins20024_04204,Con5,53,77,32,0.98
abs13ins20024_04204,Con5,56,77,32,0.90
abs13ins20024_04204,Con5,59,77,32,0.97
abs13ins20024_04204,Con5,62,77,32,0.99
abs13ins20024_04204,Con5,65,77,32,0.99
abs13ins20024_04204,Con5,68,77,32,0.97
abs13ins20024_04204,Con5,14,80,32,1.00
abs13ins20024_04204,Con5,17,80,32,0.95
abs13ins20024_04204,Con5,20,80,32,1.00
abs13ins20024_04204,Con5,23,80,32,0.99
abs13ins20024_04204,Con5,26,80,32,0.97
abs13ins20024_04204,Con5,29,80,32,0.94
abs13ins20024_04204,Con5,32,80,32,0.97
abs13ins20024_04204,Con5,35,80,32,0.95
abs13ins20024_04204,Con5,38,80,32,0.99
abs13ins20024_04204,Con5,41,80,32,0.97
abs13ins20024_04204,Con5,44,80,32,0.94
abs13ins20024_04204,Con5,47,80,32,0.95
abs13ins20024_04204,Con5,50,80,32,0.74
abs13ins20024_04204,Con5,53,80,32,0.97
abs13ins20024_04204,Con5,56,80,32,0.82
abs13ins20024_04204,Con5,59,80,32,0.98
abs13ins20024_04204,Con5,62,80,32,0.95
abs13ins20024_04204,Con5,65,80,32,0.97
abs13ins20024_04204,Con5,14,83,32,1.00
abs13ins20024_04204,Con5,17,83,32,0.99
abs13ins20024_04204,Con5,20,83,32,0.98
abs13ins20024_04204,Con5,23,83,32,0.99
abs13ins20024_04204,Con5,26,83,32,0.99
abs13ins20024_04204,Con5,29,83,32,0.96
abs13ins20024_04204,Con5,32,83,32,0.98
abs13ins20024_04204,Con5,35,83,32,0.97
abs13ins20024_04204,Con5,38,83,32,0.97
abs13ins20024_04204,Con5,41,83,32,0.93
abs13ins20024_04204,Con5,44,83,32,0.96
abs13ins20024_04204,Con5,47,83,32,0.96
abs13ins20024_04204,Con5,50,83,32,0.87
abs13ins20024_04204,Con5,53,83,32,0.82
abs13ins20024_04204,Con5,56,83,32,0.88
abs13ins20024_04204,Con5,59,83,32,0.83
abs13ins20024_04204,Con5,62,83,32,0.99
abs13ins20024_04204,Con5,65,83,32,0.98
abs13ins20024_04204,Con5,17,86,32,1.00
abs13ins20024_04204,Con5,20,86,32,0.93
abs13ins20024_04204,Con5,23,86,32,0.99
abs13ins20024_04204,Con5,26,86,32,1.00
abs13ins20024_04204,Con5,29,86,32,0.98
abs13ins20024_04204,Con5,32,86,32,0.96
abs13ins20024_04204,Con5,35,86,32,0.96
abs13ins20024_04204,Con5,38,86,32,0.96
abs13ins20024_04204,Con5,41,86,32,0.96
abs13ins20024_04204,Con5,44,86,32,0.95
abs13ins20024_04204,Con5,47,86,32,0.99
abs13ins20024_04204,Con5,50,86,32,0.90
abs13ins20024_04204,Con5,53,86,32,0.83
abs13ins20024_04204,Con5,56,86,32,0.85
abs13ins20024_04204,Con5,59,86,32,0.98
abs13ins20024_04204,Con5,62,86,32,0.98
abs13ins20024_04204,Con5,20,89,32,0.99
abs13ins20024_04204,Con5,23,89,32,0.98
abs13ins20024_04204,Con5,26,89,32,0.96
abs13ins20024_04204,Con5,29,89,32,1.00
abs13ins20024_04204,Con5,32,89,32,0.92
abs13ins20024_04204,Con5,35,89,32,0.94
abs13ins20024_04204,Con5,38,89,32,0.96
abs13ins20024_04204,Con5,41,89,32,0.99
abs13ins20024_04204,Con5,44,89,32,0.85
abs13ins20024_04204,Con5,47,89,32,0.94
abs13ins20024_04204,Con5,50,89,32,0.77
abs13ins20024_04204,Con5,53,89,32,0.44
abs13ins20024_04204,Con5,56,89,32,0.88
abs13ins20024_04204,Con5,59,89,32,0.99
abs13ins20024_04204,Con5,26,92,32,0.99
abs13ins20024_04204,Con5,29,92,32,0.99
abs13ins20024_04204,Con5,32,92,32,0.94
abs13ins20024_04204,Con5,35,92,32,0.97
abs13ins20024_04204,Con5,38,92,32,0.98
abs13ins20024_04204,Con5,41,92,32,1.00
abs13ins20024_04204,Con5,44,92,32,0.96
abs13ins20024_04204,Con5,47,92,32,0.91
abs13ins20024_04204,Con5,50,92,32,0.94
abs13ins20024_04204,Con5,53,92,32,0.98
abs13ins20024_04204,Con5,32,95,32,0.98
abs13ins20024_04204,Con5,35,95,32,0.98
abs13ins20024_04204,Con5,29,5,35,1.00
abs13ins20024_04204,Con5,32,5,35,1.00
abs13ins20024_04204,Con5,35,5,35,0.99
abs13ins20024_04204,Con5,38,5,35,1.00
abs13ins20024_04204,Con5,41,5,35,0.98
abs13ins20024_04204,Con5,44,5,35,0.99
abs13ins20024_04204,Con5,47,5,35,1.00
abs13ins20024_04204,Con5,50,5,35,1.00
abs13ins20024_04204,Con5,53,5,35,0.99
abs13ins20024_04204,Con5,23,8,35,0.99
abs13ins20024_04204,Con5,26,8,35,1.00
abs13ins20024_04204,Con5,29,8,35,0.99
abs13ins20024_04204,Con5,32,8,35,1.00
abs13ins20024_04204,Con5,35,8,35,0.99
abs13ins20024_04204,Con5,38,8,35,1.00
abs13ins20024_04204,Con5,41,8,35,0.99
abs13ins20024_04204,Con5,44,8,35,0.96
abs13ins20024_04204,Con5,47,8,35,0.89
abs13ins20024_04204,Con5,50,8,35,0.97
abs13ins20024_04204,Con5,53,8,35,0.99
abs13ins20024_04204,Con5,56,8,35,0.99
abs13ins20024_04204,Con5,20,11,35,1.00
abs13ins20024_04204,Con5,23,11,35,0.99
abs13ins20024_04204,Con5,26,11,35,0.99
abs13ins20024_04204,Con5,29,11,35,0.96
abs13ins20024_04204,Con5,32,11,35,0.98
abs13ins20024_04204,Con5,35,11,35,0.93
abs13ins20024_04204,Con5,38,11,35,0.85
abs13ins20024_04204,Con5,41,11,35,0.89
abs13ins20024_04204,Con5,44,11,35,0.90
abs13ins20024_04204,Con5,47,11,35,0.90
abs13ins20024_04204,Con5,50,11,35,0.97
abs13ins20024_04204,Con5,53,11,35,0.89
abs13ins20024_04204,Con5,56,11,35,0.97
abs13ins20024_04204,Con5,59,11,35,0.99
abs13ins20024_04204,Con5,62,11,35,0.96
abs13ins20024_04204,Con5,14,14,35,0.91
abs13ins20024_04204,Con5,17,14,35,0.98
abs13ins20024_04204,Con5,20,14,35,0.99
abs13ins20024_04204,Con5,23,14,35,0.94
abs13ins20024_04204,Con5,26,14,35,0.99
abs13ins20024_04204,Con5,29,14,35,0.99
abs13ins20024_04204,Con5,32,14,35,0.97
abs13ins20024_04204,Con5,35,14,35,0.94
abs13ins20024_04204,Con5,38,14,35,0.89
abs13ins20024_04204,Con5,41,14,35,0.96
abs13ins20024_04204,Con5,44,14,35,0.94
abs13ins20024_04204,Con5,47,14,35,0.89
abs13ins20024_04204,Con5,50,14,35,0.93
abs13ins20024_04204,Con5,53,14,35,0.97
abs13ins20024_04204,Con5,56,14,35,0.96
abs13ins20024_04204,Con5,59,14,35,0.96
abs13ins20024_04204,Con5,62,14,35,0.99
abs13ins20024_04204,Con5,65,14,35,0.98
abs13ins20024_04204,Con5,14,17,35,0.99
abs13ins20024_04204,Con5,17,17,35,0.99
abs13ins20024_04204,Con5,20,17,35,0.99
abs13ins20024_04204,Con5,23,17,35,0.99
abs13ins20024_04204,Con5,26,17,35,0.97
abs13ins20024_04204,Con5,29,17,35,0.99
abs13ins20024_04204,Con5,32,17,35,1.00
abs13ins20024_04204,Con5,35,17,35,0.99
abs13ins20024_04204,Con5,38,17,35,0.88
abs13ins20024_04204,Con5,41,17,35,0.92
abs13ins20024_04204,Con5,44,17,35,0.52
abs13ins20024_04204,Con5,47,17,35,0.96
abs13ins20024_04204,Con5,50,17,35,0.95
abs13ins20024_04204,Con5,53,17,35,0.99
abs13ins20024_04204,Con5,56,17,35,0.99
abs13ins20024_04204,Con5,59,17,35,0.84
abs13ins20024_04204,Con5,62,17,35,0.95
abs13ins20024_04204,Con5,65,17,35,0.95
abs13ins20024_04204,Con5,11,20,35,0.99
abs13ins20024_04204,Con5,14,20,35,0.99
abs13ins20024_04204,Con5,17,20,35,0.93
abs13ins20024_04204,Con5,20,20,35,0.96
abs13ins20024_04204,Con5,23,20,35,0.96
abs13ins20024_04204,Con5,26,20,35,0.95
abs13ins20024_04204,Con5,29,20,35,0.94
abs13ins20024_04204,Con5,32,20,35,0.99
abs13ins20024_04204,Con5,35,20,35,0.97
abs13ins20024_04204,Con5,38,20,35,0.79
abs13ins20024_04204,Con5,41,20,35,0.99
abs13ins20024_04204,Con5,44,20,35,0.89
abs13ins20024_04204,Con5,47,20,35,0.94
abs13ins20024_04204,Con5,50,20,35,0.99
abs13ins20024_04204,Con5,53,20,35,0.98
abs13ins20024_04204,Con5,56,20,35,0.93
abs13ins20024_04204,Con5,59,20,35,0.96
abs13ins20024_04204,Con5,62,20,35,0.97
abs13ins20024_04204,Con5,65,20,35,0.92
abs13ins20024_04204,Con5,68,20,35,0.98
abs13ins20024_04204,Con5,8,23,35,0.86
abs13ins20024_04204,Con5,11,23,35,0.98
abs13ins20024_04204,Con5,14,23,35,0.97
abs13ins20024_04204,Con5,17,23,35,0.98
abs13ins20024_04204,Con5,20,23,35,0.96
abs13ins20024_04204,Con5,23,23,35,0.95
abs13ins20024_04204,Con5,26,23,35,0.97
abs13ins20024_04204,Con5,29,23,35,0.91
abs13ins20024_04204,Con5,32,23,35,1.00
abs13ins20024_04204,Con5,35,23,35,0.95
abs13ins20024_04204,Con5,38,23,35,0.55
abs13ins20024_04204,Con5,41,23,35,0.88
abs13ins20024_04204,Con5,44,23,35,0.93
abs13ins20024_04204,Con5,47,23,35,0.97
abs13ins20024_04204,Con5,50,23,35,0.98
abs13ins20024_04204,Con5,53,23,35,0.78
abs13ins20024_04204,Con5,56,23,35,0.60
abs13ins20024_04204,Con5,59,23,35,0.87
abs13ins20024_04204,Con5,62,23,35,0.86
abs13ins20024_04204,Con5,65,23,35,0.99
abs13ins20024_04204,Con5,68,23,35,0.99
abs13ins20024_04204,Con5,71,23,35,0.90
abs13ins20024_04204,Con5,5,26,35,0.76
abs13ins20024_04204,Con5,8,26,35,0.92
abs13ins20024_04204,Con5,11,26,35,0.96
abs13ins20024_04204,Con5,14,26,35,0.74
abs13ins20024_04204,Con5,17,26,35,0.98
abs13ins20024_04204,Con5,20,26,35,-0.06
abs13ins20024_04204,Con5,23,26,35,0.84
abs13ins20024_04204,Con5,26,26,35,0.92
abs13ins20024_04204,Con5,29,26,35,0.81
abs13ins20024_04204,Con5,32,26,35,0.95
abs13ins20024_04204,Con5,35,26,35,0.71
abs13ins20024_04204,Con5,38,26,35,0.91
abs13ins20024_04204,Con5,41,26,35,0.96
abs13ins20024_04204,Con5,44,26,35,0.87
abs13ins20024_04204,Con5,47,26,35,0.47
abs13ins20024_04204,Con5,50,26,35,0.66
abs13ins20024_04204,Con5,53,26,35,0.96
abs13ins20024_04204,Con5,56,26,35,0.93
abs13ins20024_04204,Con5,59,26,35,0.79
abs13ins20024_04204,Con5,62,26,35,-0.01
abs13ins20024_04204,Con5,65,26,35,0.96
abs13ins20024_04204,Con5,68,26,35,0.97
abs13ins20024_04204,Con5,71,26,35,0.86
abs13ins20024_04204,Con5,5,29,35,0.76
abs13ins20024_04204,Con5,8,29,35,0.94
abs13ins20024_04204,Con5,11,29,35,0.71
abs13ins20024_04204,Con5,14,29,35,0.94
abs13ins20024_04204,Con5,17,29,35,0.92
abs13ins20024_04204,Con5,20,29,35,0.62
abs13ins20024_04204,Con5,23,29,35,0.95
abs13ins20024_04204,Con5,26,29,35,0.77
abs13ins20024_04204,Con5,29,29,35,0.80
abs13ins20024_04204,Con5,32,29,35,0.83
abs13ins20024_04204,Con5,35,29,35,0.67
abs13ins20024_04204,Con5,38,29,35,0.87
abs13ins20024_04204,Con5,41,29,35,0.99
abs13ins20024_04204,Con5,44,29,35,0.83
abs13ins20024_04204,Con5,47,29,35,0.82
abs13ins20024_04204,Con5,50,29,35,0.71
abs13ins20024_04204,Con5,53,29,35,0.98
abs13ins20024_04204,Con5,56,29,35,0.98
abs13ins20024_04204,Con5,59,29,35,0.91
abs13ins20024_04204,Con5,62,29,35,0.73
abs13ins20024_04204,Con5,65,29,35,0.91
abs13ins20024_04204,Con5,68,29,35,0.79
abs13ins20024_04204,Con5,71,29,35,0.89
